Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075
Human Development Index Model (2015),SSP1,Latin America (R9),Human Development Index [unweighted mean],,0.6608090378571428,0.6776961198571428,0.697248873,0.7152601039642857,0.7314798632857142,0.7453508175714285,0.7582351897499999,0.76957375775,0.77792995825,0.7836202858571429,0.7861803923214286,0.7889450134642857,0.7918184478214286,0.7944973839999999
Human Development Index Model (2015),SSP1,Latin America (R9),Human Development Index [weighted by GDP],,0.6859406651829238,0.7025583132157754,0.721772342509486,0.7392871854212747,0.7544513011696281,0.7673409357739104,0.7794598171692235,0.7900266856105319,0.797263201561365,0.8015828941354574,0.802746817464551,0.8043908190914865,0.8063092432149243,0.8082851871376343
Human Development Index Model (2015),SSP1,Latin America (R9),Human Development Index [weighted by Population],,0.6725508870907496,0.6891042607692242,0.7091607414126272,0.7277065668773359,0.744109875285346,0.7582675612064876,0.7716384153461896,0.7833011821402343,0.7915170173273727,0.7967061809365303,0.7986149245380827,0.8008472135791073,0.8032487386463125,0.8056444890636849
Human Development Index Model (2015),SSP1,Latvia,Human Development Index,,0.764006037,0.777637587,0.793918483,0.808898836,0.819587074,0.826401413,0.831454081,0.835187625,0.836425324,0.836184445,0.833959486,0.833233725,0.833481055,0.834046018
Human Development Index Model (2015),SSP1,Lebanon,Human Development Index,,0.706639733,0.725841942,0.745425881,0.759790717,0.771896799,0.78260094,0.79266127,0.801679112,0.807703829,0.81097737,0.811434503,0.812805603,0.814798064,0.816995838
Human Development Index Model (2015),SSP1,Lesotho,Human Development Index,,0.438059616,0.465095101,0.491092639,0.515521863,0.54146926,0.56845428,0.594431245,0.619117836,0.638656497,0.6555527,0.669087093,0.682777887,0.695917008,0.707611116
Human Development Index Model (2015),SSP1,Liberia,Human Development Index,,0.264517,0.303939811,0.365717124,0.417591859,0.46242131,0.501538019,0.536587099,0.568460745,0.595646427,0.619139098,0.638849235,0.657274094,0.674186239,0.689205194
Human Development Index Model (2015),SSP1,Lithuania,Human Development Index,,0.775374745,0.791119403,0.807390783,0.820937342,0.830398405,0.835856544,0.839725338,0.842596199,0.843135516,0.842226442,0.839609917,0.838524829,0.8384509,0.83863243
Human Development Index Model (2015),SSP1,Luxembourg,Human Development Index,,0.855260992,0.869082961,0.884732846,0.897695212,0.908302511,0.916738982,0.924059425,0.930491631,0.933816427,0.934706397,0.93242802,0.930992768,0.929972445,0.929021798
Human Development Index Model (2015),SSP1,Madagascar,Human Development Index,,0.388981685,0.407012403,0.439074803,0.469262016,0.496986504,0.522511795,0.546379822,0.569035672,0.589484826,0.60755235,0.622572615,0.637022919,0.650997388,0.664008992
Human Development Index Model (2015),SSP1,Malawi,Human Development Index,,0.381943398,0.412271074,0.453970959,0.490011769,0.524182662,0.555957093,0.585088028,0.611601129,0.633336401,0.651167097,0.665998704,0.680187998,0.69336851,0.705111501
Human Development Index Model (2015),SSP1,Malaysia,Human Development Index,,0.746120509,0.761047503,0.777195789,0.793138825,0.808490713,0.821723792,0.833464709,0.84307389,0.848870274,0.851385042,0.850523827,0.849995521,0.850109648,0.850620118
Human Development Index Model (2015),SSP1,Maldives,Human Development Index,,0.625624891,0.653259963,0.679142362,0.700319273,0.719180076,0.736260064,0.752378035,0.767806489,0.780156158,0.790658731,0.798190009,0.805880192,0.812188868,0.817048316
Human Development Index Model (2015),SSP1,Mali,Human Development Index,,0.283004859,0.327344155,0.372768762,0.413046898,0.45228994,0.490173837,0.526462508,0.558880394,0.583456555,0.602971651,0.618709799,0.63415508,0.649058785,0.662905715
Human Development Index Model (2015),SSP1,Malta,Human Development Index,,0.790758955,0.806204001,0.825622675,0.844203769,0.859910679,0.872389056,0.883185336,0.891938099,0.89723363,0.899599208,0.898822972,0.898604592,0.89878319,0.899159676
Human Development Index Model (2015),SSP1,Mauritius,Human Development Index,,0.661579008,0.679635501,0.695989792,0.709821263,0.723229015,0.736172598,0.749870846,0.763764264,0.776071476,0.786241555,0.793182101,0.799765479,0.807297502,0.81471761
Human Development Index Model (2015),SSP1,Mexico,Human Development Index,,0.712335749,0.72657757,0.744699223,0.763424731,0.779782466,0.793830845,0.806596182,0.817458574,0.824626272,0.828863554,0.830155901,0.832117688,0.834480094,0.836948679
Human Development Index Model (2015),SSP1,Middle East & Africa (R5),Human Development Index [unweighted mean],,0.4842211304339623,0.5142813167735849,0.5476013790377359,0.5764794714150944,0.602961054,0.6270115354716981,0.6492218939811321,0.6696988701886792,0.6863825491509434,0.7001060007169811,0.7104780293207548,0.7203568521320755,0.7296351712452831,0.7380110758490567
Human Development Index Model (2015),SSP1,Middle East & Africa (R5),Human Development Index [weighted by GDP],,0.6159242234790672,0.6372450580071924,0.6573911569081944,0.6722591228230945,0.6853927194246443,0.6966346856045323,0.707131517803397,0.7170083541960914,0.7241008280174593,0.729369809639153,0.7326626214606096,0.7367183710101513,0.741156742708503,0.7455956995556626
Human Development Index Model (2015),SSP1,Middle East & Africa (R5),Human Development Index [weighted by Population],,0.482572990478777,0.5145526409763103,0.5512467288571826,0.5811154760574835,0.6080103708672645,0.63181629560226,0.6536572902743683,0.6738099472831434,0.6899371557145251,0.7029307901323117,0.7125553139518888,0.7215863507953277,0.7299395276603872,0.7374644849407863
Human Development Index Model (2015),SSP1,Middle East & Africa (R9),Human Development Index [unweighted mean],,0.4842211304339623,0.5142813167735849,0.5476013790377359,0.5764794714150944,0.602961054,0.6270115354716981,0.6492218939811321,0.6696988701886792,0.6863825491509434,0.7001060007169811,0.7104780293207548,0.7203568521320755,0.7296351712452831,0.7380110758490567
Human Development Index Model (2015),SSP1,Middle East & Africa (R9),Human Development Index [weighted by GDP],,0.6159242234790672,0.6372450580071924,0.6573911569081944,0.6722591228230945,0.6853927194246443,0.6966346856045323,0.707131517803397,0.7170083541960914,0.7241008280174593,0.729369809639153,0.7326626214606096,0.7367183710101513,0.741156742708503,0.7455956995556626
Human Development Index Model (2015),SSP1,Middle East & Africa (R9),Human Development Index [weighted by Population],,0.482572990478777,0.5145526409763103,0.5512467288571826,0.5811154760574835,0.6080103708672645,0.63181629560226,0.6536572902743683,0.6738099472831434,0.6899371557145251,0.7029307901323117,0.7125553139518888,0.7215863507953277,0.7299395276603872,0.7374644849407863
Human Development Index Model (2015),SSP1,Middle East (R10),Human Development Index [unweighted mean],,0.7033889751111111,0.7218151667777778,0.7427712058888889,0.7595064215555555,0.773394951,0.7848300084444444,0.7950618862222222,0.8039210072222223,0.8098622086666666,0.8132641284444444,0.813848264888889,0.8151224244444444,0.816850879,0.8186029378888889
Human Development Index Model (2015),SSP1,Middle East (R10),Human Development Index [weighted by GDP],,0.7104754013959054,0.7305087300411968,0.7463388378805442,0.7602100259366583,0.7723400015010886,0.7829219341616245,0.7930035895689374,0.8018516130657592,0.8076850439481309,0.8108342376208723,0.8111345073398719,0.8121625151062721,0.8137636478525817,0.8155153744146937
Human Development Index Model (2015),SSP1,Middle East (R10),Human Development Index [weighted by Population],,0.6720871095208981,0.694713898933822,0.7195095606006623,0.7397577525210522,0.7565466875103238,0.7704052874939443,0.7827566133736861,0.7933259320132728,0.8005809411447785,0.8049219889402733,0.8062152625687058,0.8080200832051461,0.8102250439587214,0.8124817441657687
Human Development Index Model (2015),SSP1,Moldova,Human Development Index,,0.618899887,0.651364599,0.703252918,0.747035572,0.774450459,0.79029168,0.800211349,0.806471432,0.808999157,0.809520172,0.807916429,0.80760458,0.808282103,0.809364467
Human Development Index Model (2015),SSP1,Mongolia,Human Development Index,,0.610168146,0.62665678,0.646574074,0.664769349,0.681273082,0.695284208,0.707895128,0.719475496,0.728157397,0.7342171,0.737187965,0.740040797,0.742755859,0.745097136
Human Development Index Model (2015),SSP1,Morocco,Human Development Index,,0.541056587,0.56959826,0.597720466,0.623237532,0.647226253,0.669552106,0.690364998,0.710042346,0.727028025,0.741178214,0.75142362,0.760609057,0.768514147,0.774933441
Human Development Index Model (2015),SSP1,Mozambique,Human Development Index,,0.302704912,0.347785889,0.398819124,0.44018027,0.476513021,0.510191062,0.539396001,0.566379502,0.589716737,0.610742473,0.628967682,0.646326371,0.662501494,0.677071905
Human Development Index Model (2015),SSP1,Namibia,Human Development Index,,0.597283556,0.621376869,0.645657362,0.669665732,0.691288608,0.710341157,0.727118707,0.742278213,0.752555816,0.759904754,0.763685444,0.767083906,0.770075632,0.772675453
Human Development Index Model (2015),SSP1,Nepal,Human Development Index,,0.448010699,0.480339482,0.515143201,0.546534669,0.577126249,0.606986131,0.636161816,0.662709374,0.684601237,0.701857931,0.714252352,0.725047864,0.734288546,0.741818556
Human Development Index Model (2015),SSP1,Netherlands,Human Development Index,,0.840933855,0.847652619,0.857088429,0.866357904,0.874789057,0.881552162,0.887748675,0.893255944,0.89618443,0.896948838,0.89496832,0.89387058,0.893531327,0.893292447
Human Development Index Model (2015),SSP1,New Zealand,Human Development Index,,0.847129633,0.853536374,0.861962903,0.87058165,0.878484355,0.884782035,0.890370631,0.895243012,0.897398759,0.897390213,0.894716661,0.893107457,0.892300022,0.891639304
Human Development Index Model (2015),SSP1,Nicaragua,Human Development Index,,0.5459808,0.565121152,0.588774127,0.613127609,0.636466712,0.65806271,0.677824259,0.695563916,0.710212635,0.722945888,0.73281391,0.741817314,0.749494766,0.7556941
Human Development Index Model (2015),SSP1,Niger,Human Development Index,,0.26189996,0.291124701,0.332921173,0.37338222,0.411415728,0.446450742,0.479675255,0.510272434,0.536198777,0.561381432,0.581724057,0.600910048,0.618668449,0.634689103
Human Development Index Model (2015),SSP1,Nigeria,Human Development Index,,0.470569225,0.509425434,0.555009552,0.586478782,0.615555184,0.640291817,0.663664538,0.685503136,0.702622272,0.715622042,0.724680121,0.732162749,0.738633909,0.74403814
Human Development Index Model (2015),SSP1,North America (R10),Human Development Index [unweighted mean],,0.8618217715000001,0.8646356534999999,0.8703185085,0.8770371285,0.883339614,0.8880878805,0.8923968840000001,0.8961484525000001,0.897451352,0.8968157880000001,0.8936458105,0.8914723865,0.8900278195,0.8887609569999999
Human Development Index Model (2015),SSP1,North America (R10),Human Development Index [weighted by GDP],,0.8534482592724689,0.855556499610016,0.8604087436810524,0.8661275629799946,0.8717433799298105,0.8760496681239623,0.8802230918214623,0.8841749397300079,0.8860082717128601,0.8860698917240742,0.8835644398832989,0.8819577034725723,0.8810061180758635,0.8802544955131323
Human Development Index Model (2015),SSP1,North America (R10),Human Development Index [weighted by Population],,0.8537433782263175,0.855904204006585,0.8608572802494395,0.8667147575808181,0.8724480735683259,0.8768211930413599,0.8810154672250416,0.8849525457789742,0.8867405320781776,0.8867432369193016,0.8841741466220318,0.8825019657250863,0.8814804860441912,0.8806587910799162
Human Development Index Model (2015),SSP1,North Macedonia,Human Development Index,,0.711756298,0.729711448,0.757175387,0.781498495,0.800937089,0.815561406,0.82750191,0.836773849,0.842255792,0.845055224,0.845174444,0.846368191,0.848294496,0.850302371
Human Development Index Model (2015),SSP1,Norway,Human Development Index,,0.878717023,0.884686714,0.893838116,0.903650708,0.912046815,0.918232351,0.923592244,0.928122482,0.930013816,0.929517253,0.926131577,0.923885891,0.92259742,0.921489111
Human Development Index Model (2015),SSP1,OECD & EU (R5),Human Development Index [unweighted mean],,0.8067904360250001,0.81704743695,0.829954196725,0.842220894525,0.8527105240499999,0.8608883574249999,0.867929754875,0.873787826,0.8768257909000001,0.877673054225,0.8758575559749999,0.875073679325,0.8749636742250001,0.87501854915
Human Development Index Model (2015),SSP1,OECD & EU (R5),Human Development Index [weighted by GDP],,0.8383669312629108,0.8437568820975905,0.8515887470983984,0.8599427904495643,0.8676417061732659,0.873791347494406,0.8794340481333782,0.8845118736439895,0.8872095268396446,0.887939066951203,0.8860135227411013,0.885045301842364,0.8847279734598822,0.8845829446331008
Human Development Index Model (2015),SSP1,OECD & EU (R5),Human Development Index [weighted by Population],,0.8243464065964088,0.8313825065420094,0.841334335817216,0.8516589710368391,0.8610204002987034,0.8685368043893174,0.875218763017493,0.8810497892450144,0.8843500174666185,0.8855690542701737,0.8840293695557531,0.8833596918485098,0.8832588124071814,0.8832682838547283
Human Development Index Model (2015),SSP1,Other Asia (R9),Human Development Index [unweighted mean],,0.6004929948421053,0.6232567967368421,0.6508534247894736,0.6754804300526316,0.6967571379999999,0.7149210411052632,0.7312410928421053,0.7457339386315789,0.7568833679473684,0.7650280685263158,0.7697637219473684,0.7744488231052632,0.7789203524736843,0.7829194527368422
Human Development Index Model (2015),SSP1,Other Asia (R9),Human Development Index [weighted by GDP],,0.6818219915534088,0.6962531926392103,0.7130979391967626,0.7271639095225542,0.7388234547230004,0.748256135266767,0.7573917266038983,0.7660124932825308,0.772491773371386,0.7768232232842358,0.7784388125841171,0.7806433888458952,0.783230070913406,0.7857462941021833
Human Development Index Model (2015),SSP1,Other Asia (R9),Human Development Index [weighted by Population],,0.5757345321080249,0.5980455259859139,0.6258218836310754,0.6510018200162003,0.6732439462574547,0.6925585540346879,0.7104508671832618,0.7264964296818669,0.7393237238418394,0.7489870278962882,0.7552026476281853,0.7611427905681741,0.7666603799500842,0.7714473308549687
Human Development Index Model (2015),SSP1,Other OECD (R9),Human Development Index [unweighted mean],,0.808263169,0.8187283869166667,0.8334356195833333,0.84717995475,0.8587352414999999,0.8676928039999999,0.8753224925833334,0.8816551408333333,0.8851701963333333,0.8864200535833334,0.884888601,0.8843190795833333,0.8844029673333332,0.8845988814166666
Human Development Index Model (2015),SSP1,Other OECD (R9),Human Development Index [weighted by GDP],,0.8387326022405402,0.8436943646745015,0.8515537224276615,0.8605767671764994,0.8690783439218576,0.8761290790114092,0.8824840516317393,0.8880880621237821,0.8913323016557712,0.8924815687566453,0.8909644765807542,0.8904644010135163,0.8906419714529841,0.8909903044204726
Human Development Index Model (2015),SSP1,Other OECD (R9),Human Development Index [weighted by Population],,0.8135048616961277,0.8213546040809825,0.8323399660822548,0.8440899635345035,0.8548852000787969,0.8638599569606635,0.8718422681376423,0.8787597806824321,0.8832245378794409,0.8854883620681129,0.8848667210332287,0.8850263238655537,0.8856920944315012,0.8864321711681102
